Model Name,Question,Target Answer,Prompt Style,Full Prompt,Answer
gpt-3.5-turbo-0301," Wendy picked 103 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 47 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,qa zeroshot direct,"Q:  Wendy picked 103 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 47 of the flowers wilted before the wedding, how many bouquets could she still make? 

A: The answer (arabic numerals) is","12. 

Explanation: 

To find out how many bouquets Wendy could still make, we need to first subtract the number of wilted flowers from the total number of flowers she picked: 

103 - 47 = 56 

So Wendy has 56 flowers left to make bouquets with. 

Next, we need to figure out how many bouquets she can make with 8 flowers in each one. We can do this by dividing the total number of flowers by 8: 

56 ÷ 8 = 7 

So Wendy can make 7 bouquets with the remaining flowers."
gpt-3.5-turbo-0301," Kaleb had 39 pieces of clothing to wash. He put 19 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,qa zeroshot direct,"Q:  Kaleb had 39 pieces of clothing to wash. He put 19 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? 

A: The answer (arabic numerals) is","4. 

To find out, we can start by subtracting the 19 pieces in the first load from the total: 

39 - 19 = 20 

So Kaleb has 20 pieces of clothing left to split into 5 equal loads. We can divide 20 by 5 to find out how many pieces can go in each load: 

20 ÷ 5 = 4 

Therefore, Kaleb can put 4 pieces of clothing in each of the 5 small loads."
gpt-3.5-turbo-0301," A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need? ",2.0,qa zeroshot direct,"Q:  A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need? 

A: The answer (arabic numerals) is","2 tables. 

Explanation: 

If 18 people were invited and 12 didn't show up, then only 6 people attended the luncheon. 

To figure out how many tables are needed, we divide the number of people by the capacity of each table: 

6 people ÷ 3 people per table = 2 tables."
gpt-3.5-turbo-0301," Mike is at the library helping put away books. There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest. If he can fit 9 books on a shelf, how many shelves will he need? ",8.0,qa zeroshot direct,"Q:  Mike is at the library helping put away books. There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest. If he can fit 9 books on a shelf, how many shelves will he need? 

A: The answer (arabic numerals) is","8 shelves. 

Explanation: 

If there were originally 82 books and the librarian took 10, then Mike is left with 82 - 10 = 72 books to put away. 

To find out how many shelves he needs, we can divide the number of books by the number of books that can fit on each shelf: 

72 books ÷ 9 books/shelf = 8 shelves. 

Therefore, Mike will need 8 shelves to put away all the books."
gpt-3.5-turbo-0301, A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,6.0,qa zeroshot direct,"Q:  A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? 

A: The answer (arabic numerals) is","6. 

Explanation: 

To find out how many puppies were left after selling 30, we can subtract: 

78 - 30 = 48 

So there were 48 puppies left. 

To find out how many cages were needed, we can divide the number of puppies by the number of puppies per cage: 

48 ÷ 8 = 6 

So they used 6 cages."
gpt-3.5-turbo-0301, Bianca uploaded 33 pictures to Facebook. She put 27 pics into one album and put the rest into 3 different albums. How many pictures were in each album? ,2.0,qa zeroshot direct,"Q:  Bianca uploaded 33 pictures to Facebook. She put 27 pics into one album and put the rest into 3 different albums. How many pictures were in each album? 

A: The answer (arabic numerals) is",2 pictures were in each of the 3 different albums.
gpt-3.5-turbo-0301," Emily's team won their dodgeball game and scored 39 points total. If Emily scored 23 of the points and everyone else scored 2 points each, how many players were on her team? ",8.0,qa zeroshot direct,"Q:  Emily's team won their dodgeball game and scored 39 points total. If Emily scored 23 of the points and everyone else scored 2 points each, how many players were on her team? 

A: The answer (arabic numerals) is","8 players. 

Explanation: 

Let's call the number of players on Emily's team ""x"". We know that Emily scored 23 points, and everyone else scored 2 points each. So the total number of points can be expressed as:

23 + 2(x-1) = 39

Simplifying this equation, we get:

2(x-1) = 16

Dividing both sides by 2, we get:

x-1 = 8

Adding 1 to both sides, we get:

x = 9

Therefore, there were 9 players on Emily's team."
gpt-3.5-turbo-0301," A company invited 47 people to a luncheon, but 7 of them didn't show up. If the tables they had held 5 people each, how many tables do they need? ",8.0,qa zeroshot direct,"Q:  A company invited 47 people to a luncheon, but 7 of them didn't show up. If the tables they had held 5 people each, how many tables do they need? 

A: The answer (arabic numerals) is","8 tables. 

Explanation: 

If 47 people were invited but 7 didn't show up, then the number of people who actually attended is:

47 - 7 = 40

To figure out how many tables are needed, we need to divide the number of people by the capacity of each table:

40 ÷ 5 = 8

Therefore, they need 8 tables to seat all the attendees."
gpt-3.5-turbo-0301," A waiter had 44 customers in his section. If 12 of them left and the rest of his tables had 8 people at each table, how many tables did he have? ",4.0,qa zeroshot direct,"Q:  A waiter had 44 customers in his section. If 12 of them left and the rest of his tables had 8 people at each table, how many tables did he have? 

A: The answer (arabic numerals) is","4 tables.

Explanation:

Initially, the waiter had 44 customers in his section. After 12 of them left, he had 44 - 12 = 32 customers remaining.

If the rest of his tables had 8 people at each table, we can find the number of tables by dividing the total number of customers by the number of customers per table:

32 customers ÷ 8 customers per table = 4 tables."
gpt-3.5-turbo-0301, A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. How many shelves did they use? ,5.0,qa zeroshot direct,"Q:  A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. How many shelves did they use? 

A: The answer (arabic numerals) is","5 shelves. 

Explanation: 

After getting rid of 20 coloring books, the store had 40 - 20 = 20 coloring books left. 

To figure out how many shelves they used, we need to divide the number of coloring books by the number of books on each shelf: 

20 coloring books ÷ 4 books per shelf = 5 shelves."
gpt-3.5-turbo-0301," There are 64 students trying out for the school's trivia teams. If 36 of them didn't get picked for the team and the rest were put into 4 groups, how many students would be in each group? ",7.0,qa zeroshot direct,"Q:  There are 64 students trying out for the school's trivia teams. If 36 of them didn't get picked for the team and the rest were put into 4 groups, how many students would be in each group? 

A: The answer (arabic numerals) is","7. 

Explanation: 

If 36 students didn't get picked, then the number of students who did get picked is: 

64 - 36 = 28 

Now we need to divide these 28 students into 4 groups. We can use division to find out how many students would be in each group: 

28 ÷ 4 = 7 

Therefore, there would be 7 students in each group."
gpt-3.5-turbo-0301, Kaleb was selling his old games. He started out with 76 but sold 46 of them. He packed the rest up putting 5 games into each box. How many boxes did he have to use? ,6.0,qa zeroshot direct,"Q:  Kaleb was selling his old games. He started out with 76 but sold 46 of them. He packed the rest up putting 5 games into each box. How many boxes did he have to use? 

A: The answer (arabic numerals) is","6. 

Explanation: 

Kaleb started with 76 games and sold 46, leaving him with 30 games. He then packed these games into boxes of 5. 

To find out how many boxes he needed, we can divide the total number of games by the number of games in each box: 

30 ÷ 5 = 6 

Therefore, Kaleb had to use 6 boxes to pack up his remaining games."
gpt-3.5-turbo-0301," Jerry is at the library helping put away books. There are 34 book to put away total but a librarian takes 7 of them and leaves Jerry with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",9.0,qa zeroshot direct,"Q:  Jerry is at the library helping put away books. There are 34 book to put away total but a librarian takes 7 of them and leaves Jerry with the rest. If he can fit 3 books on a shelf, how many shelves will he need? 

A: The answer (arabic numerals) is","9 shelves.

Explanation:

If there were originally 34 books and the librarian took 7, then Jerry is left with 27 books to put away.

To find out how many shelves he needs, we can divide the number of books by the number of books that can fit on each shelf:

27 books ÷ 3 books per shelf = 9 shelves."
gpt-3.5-turbo-0301, Nancy was planting vegetables in her garden. She started with 52 seeds and planted 28 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Nancy have? ,6.0,qa zeroshot direct,"Q:  Nancy was planting vegetables in her garden. She started with 52 seeds and planted 28 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Nancy have? 

A: The answer (arabic numerals) is","6 small gardens. 

Explanation: 

Nancy planted 28 seeds in the big garden, so she has 52 - 28 = 24 seeds left. 

Each small garden has 4 seeds, so to find out how many small gardens Nancy has, we need to divide the remaining seeds by 4: 

24 ÷ 4 = 6 

Therefore, Nancy has 6 small gardens."
gpt-3.5-turbo-0301," Will had 83 dollars. If he spent 47 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",9.0,qa zeroshot direct,"Q:  Will had 83 dollars. If he spent 47 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? 

A: The answer (arabic numerals) is","9. 

Explanation: 

If Will had 83 dollars and spent 47 on a new game, he would have 83 - 47 = 36 dollars left. 

To find out how many 4 dollar toys he could buy with this money, we can divide 36 by 4: 

36 ÷ 4 = 9 

Therefore, Will could buy 9 4-dollar toys with the money he had left after buying the game."
gpt-3.5-turbo-0301, Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? ,6.0,qa zeroshot direct,"Q:  Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? 

A: The answer (arabic numerals) is","6 small gardens. 

Explanation: 

Bianca planted 40 seeds in the big garden, so she had 52 - 40 = 12 seeds left for the small gardens. 

Each small garden got 2 seeds, so the number of small gardens is 12 / 2 = 6."
gpt-3.5-turbo-0301," A waiter had 21 customers in his section. If 12 of them left and the rest of his tables had 3 people at each table, how many tables did he have? ",3.0,qa zeroshot direct,"Q:  A waiter had 21 customers in his section. If 12 of them left and the rest of his tables had 3 people at each table, how many tables did he have? 

A: The answer (arabic numerals) is","3 tables.

Explanation:

Initially, the waiter had 21 customers in his section. After 12 of them left, he was left with 21 - 12 = 9 customers.

If the rest of his tables had 3 people at each table, then he must have had 9 / 3 = 3 tables."
gpt-3.5-turbo-0301," There are 25 students trying out for the school's trivia teams. If 15 of them didn't get picked for the team and the rest were put into 2 groups, how many students would be in each group? ",5.0,qa zeroshot direct,"Q:  There are 25 students trying out for the school's trivia teams. If 15 of them didn't get picked for the team and the rest were put into 2 groups, how many students would be in each group? 

A: The answer (arabic numerals) is","5 students would be in each group. 

Explanation: 

If 15 students didn't get picked for the team, that means 25 - 15 = 10 students were selected for the team. 

If the remaining 10 students were put into 2 groups, we can divide them equally between the two groups: 

10 ÷ 2 = 5 

Therefore, there would be 5 students in each group."
gpt-3.5-turbo-0301," The cafeteria had 47 apples. For lunch they handed out 27 to students and decided to use the rest to make pies. If each pie takes 4 apples, how many pies could they make? ",5.0,qa zeroshot direct,"Q:  The cafeteria had 47 apples. For lunch they handed out 27 to students and decided to use the rest to make pies. If each pie takes 4 apples, how many pies could they make? 

A: The answer (arabic numerals) is","5 pies. 

Explanation: 

The cafeteria started with 47 apples. They handed out 27, so they have 47 - 27 = 20 apples left. 

To find out how many pies they can make, we need to divide the number of remaining apples by the number of apples needed for each pie: 

20 apples ÷ 4 apples/pie = 5 pies"
gpt-3.5-turbo-0301," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? ",6.0,qa zeroshot direct,"Q:  Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? 

A: The answer (arabic numerals) is","6 packages. 

Explanation: 

Megan baked 68 cupcakes, but Todd ate 32 of them. 

So, the number of cupcakes left for packaging = 68 - 32 = 36. 

If Megan puts 6 cupcakes in each package, then the number of packages she can make is: 

36 cupcakes ÷ 6 cupcakes per package = 6 packages."
gpt-3.5-turbo-0301, A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use? ,9.0,qa zeroshot direct,"Q:  A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use? 

A: The answer (arabic numerals) is","9 shelves.

Here's how to get there:

First, subtract the number of coloring books sold from the original stock:

120 - 39 = 81

So the store had 81 coloring books left to put on shelves.

To figure out how many shelves they needed, divide the number of books by the number of books per shelf:

81 ÷ 9 = 9

So the store used 9 shelves to display the remaining coloring books."
gpt-3.5-turbo-0301, Isabel uploaded 25 pictures to Facebook. She put 10 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,3.0,qa zeroshot direct,"Q:  Isabel uploaded 25 pictures to Facebook. She put 10 pics into one album and put the rest into 5 different albums. How many pictures were in each album? 

A: The answer (arabic numerals) is","3 pictures in each of the 5 albums, and 10 pictures in the first album."
gpt-3.5-turbo-0301," Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,qa zeroshot direct,"Q:  Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? 

A: The answer (arabic numerals) is","8. 

Explanation: 

Sarah had 60 - 20 = 40 problems left to do. 

If she still had 5 pages of problems to do, then each page must have had 40 / 5 = 8 problems on it."
gpt-3.5-turbo-0301," Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? ",4.0,qa zeroshot direct,"Q:  Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? 

A: The answer (arabic numerals) is","4. 

Explanation: 

To find out how much money Mike had left after buying the new mower blades, we can subtract the cost of the blades from the amount he made mowing lawns: 

$42 - $10 = $32 

So Mike had $32 left to spend on games. To figure out how many $8 games he could buy, we can divide the amount he has left by the cost of each game: 

$32 ÷ $8 = 4 

Therefore, Mike could buy 4 $8 games with the money he had left."
gpt-3.5-turbo-0301," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",3.0,qa zeroshot direct,"Q:  Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 

A: The answer (arabic numerals) is","3. 

To find out, we can start by subtracting the 32 pieces in the first load from the total: 

59 - 32 = 27 

This means there are 27 pieces left to split into 9 equal loads. To find out how many pieces can go in each load, we can divide: 

27 ÷ 9 = 3 

Therefore, each of the small loads can have 3 pieces of clothing."
gpt-3.5-turbo-0301," Oliver made 35 dollars mowing lawns over the summer. If he spent 7 dollars buying new mower blades, how many 4 dollar games could he buy with the money he had left? ",7.0,qa zeroshot direct,"Q:  Oliver made 35 dollars mowing lawns over the summer. If he spent 7 dollars buying new mower blades, how many 4 dollar games could he buy with the money he had left? 

A: The answer (arabic numerals) is","7. 

Explanation: 

To find out how much money Oliver had left after buying the new mower blades, we can subtract the cost of the blades from the amount he made mowing lawns: 

35 - 7 = 28 

So Oliver had 28 dollars left. 

To figure out how many 4 dollar games he could buy with that money, we can divide the amount he has left by the cost of each game: 

28 ÷ 4 = 7 

Therefore, Oliver could buy 7 4-dollar games with the money he had left after buying the new mower blades."
gpt-3.5-turbo-0301, Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Emily have? ,3.0,qa zeroshot direct,"Q:  Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Emily have? 

A: The answer (arabic numerals) is","3 small gardens. 

Explanation: 

Emily planted 36 seeds in the big garden, so she has 42 - 36 = 6 seeds left. 

Each small garden has 2 seeds planted in it, so to find out how many small gardens Emily has, we need to divide the remaining seeds by 2: 

6 ÷ 2 = 3 

Therefore, Emily has 3 small gardens."
gpt-3.5-turbo-0301," There are 17 students trying out for the school's trivia teams. If 5 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",4.0,qa zeroshot direct,"Q:  There are 17 students trying out for the school's trivia teams. If 5 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? 

A: The answer (arabic numerals) is","4. 

Explanation: 

If 5 students didn't get picked, then the number of students who did get picked is 17 - 5 = 12. 

If these 12 students are divided into 3 groups, each group would have 12 ÷ 3 = 4 students."
gpt-3.5-turbo-0301," Katie's team won their dodgeball game and scored 12 points total. If Katie scored 4 of the points and everyone else scored 4 points each, how many players were on her team? ",2.0,qa zeroshot direct,"Q:  Katie's team won their dodgeball game and scored 12 points total. If Katie scored 4 of the points and everyone else scored 4 points each, how many players were on her team? 

A: The answer (arabic numerals) is","3. 

Explanation: 

If Katie scored 4 points and everyone else scored 4 points each, then the total number of players on the team can be found by dividing the total points (12) by the points scored by everyone else besides Katie (4). 

12 / 4 = 3 

Therefore, there were 3 players on Katie's team besides herself."
gpt-3.5-turbo-0301," Megan baked 71 cupcakes for her school's bake sale. If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? ",4.0,qa zeroshot direct,"Q:  Megan baked 71 cupcakes for her school's bake sale. If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? 

A: The answer (arabic numerals) is","8. 

Explanation: 

Megan originally baked 71 cupcakes. If Todd ate 43 of them, then Megan would have 71 - 43 = 28 cupcakes left. 

To figure out how many packages she could make with 7 cupcakes in each package, we can divide the number of cupcakes left by 7: 

28 cupcakes ÷ 7 cupcakes/package = 4 packages 

Therefore, Megan could make 4 packages of cupcakes with the remaining 28 cupcakes."
gpt-3.5-turbo-0301, Wendy uploaded 45 pictures to Facebook. She put 27 pics into one album and put the rest into 9 different albums. How many pictures were in each album? ,2.0,qa zeroshot direct,"Q:  Wendy uploaded 45 pictures to Facebook. She put 27 pics into one album and put the rest into 9 different albums. How many pictures were in each album? 

A: The answer (arabic numerals) is",3 pictures in each of the 9 different albums.
gpt-3.5-turbo-0301, A store had 86 coloring books in stock. They ended up putting them on sale and getting rid of 37 of them. The put the ones they still had onto shelves with 7 on each shelf. How many shelves did they use? ,7.0,qa zeroshot direct,"Q:  A store had 86 coloring books in stock. They ended up putting them on sale and getting rid of 37 of them. The put the ones they still had onto shelves with 7 on each shelf. How many shelves did they use? 

A: The answer (arabic numerals) is","9 shelves. 

Explanation: 

To find out how many coloring books the store had left after selling 37, we can subtract: 

86 - 37 = 49 

So the store had 49 coloring books left. 

To figure out how many shelves they used, we can divide the number of coloring books by the number of books on each shelf: 

49 ÷ 7 = 7 with a remainder of 0. 

This means they used 7 full shelves, with no books left over. Therefore, the answer is 7 shelves."
gpt-3.5-turbo-0301," The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? ",9.0,qa zeroshot direct,"Q:  The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? 

A: The answer (arabic numerals) is","9 pies. 

Explanation: 

Initially, the cafeteria had 50 apples. They handed out 5 to students, so they were left with 50 - 5 = 45 apples. 

To find out how many pies they could make, we need to divide the number of remaining apples by the number of apples needed for each pie: 

45 ÷ 5 = 9 

Therefore, they could make 9 pies with the remaining apples."
gpt-3.5-turbo-0301," Nancy had 101 homework problems. She finished 47 of them but still had 6 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",9.0,qa zeroshot direct,"Q:  Nancy had 101 homework problems. She finished 47 of them but still had 6 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? 

A: The answer (arabic numerals) is","18. 

To get this answer, you can start by subtracting the number of problems Nancy finished from the total number of problems: 

101 - 47 = 54 

This tells you that Nancy still had 54 problems left to do. Since she had 6 pages of problems left, you can divide the total number of problems by the number of pages: 

54 ÷ 6 = 9 

So there are 9 problems on each page."
gpt-3.5-turbo-0301, Paige had 27 files on her computer. She deleted 9 of them and put the rest into folders with 6 files in each one. How many folders did Paige end up with? ,3.0,qa zeroshot direct,"Q:  Paige had 27 files on her computer. She deleted 9 of them and put the rest into folders with 6 files in each one. How many folders did Paige end up with? 

A: The answer (arabic numerals) is","3. 

Explanation: 

After deleting 9 files, Paige had 27 - 9 = 18 files left. 

To find out how many folders she ended up with, we need to divide the number of files by the number of files per folder: 

18 ÷ 6 = 3 

Therefore, Paige ended up with 3 folders."
gpt-3.5-turbo-0301, For Halloween Bianca received 78 pieces of candy. She ate 30 pieces then placed the rest into piles with 8 in each pile. How many piles could she make? ,6.0,qa zeroshot direct,"Q:  For Halloween Bianca received 78 pieces of candy. She ate 30 pieces then placed the rest into piles with 8 in each pile. How many piles could she make? 

A: The answer (arabic numerals) is","6. 

Explanation: 

To find out how many piles Bianca could make, we need to first subtract the number of candy pieces she ate from the total number of candy pieces she received: 

78 - 30 = 48 

Now we need to divide the remaining candy pieces by the number of candy pieces in each pile: 

48 ÷ 8 = 6 

Therefore, Bianca could make 6 piles of candy with 8 pieces in each pile."
gpt-3.5-turbo-0301," A company invited 45 people to a luncheon, but 35 of them didn't show up. If the tables they had held 2 people each, how many tables do they need? ",5.0,qa zeroshot direct,"Q:  A company invited 45 people to a luncheon, but 35 of them didn't show up. If the tables they had held 2 people each, how many tables do they need? 

A: The answer (arabic numerals) is","5 tables. 

Explanation: 

If 45 people were invited but 35 didn't show up, then only 10 people actually attended the luncheon. 

Since each table holds 2 people, we can divide the total number of attendees by 2 to find the number of tables needed: 

10 ÷ 2 = 5 

Therefore, they need 5 tables for the 10 attendees."
gpt-3.5-turbo-0301, Haley uploaded 65 pictures to Facebook. She put 17 pics into one album and put the rest into 6 different albums. How many pictures were in each album? ,8.0,qa zeroshot direct,"Q:  Haley uploaded 65 pictures to Facebook. She put 17 pics into one album and put the rest into 6 different albums. How many pictures were in each album? 

A: The answer (arabic numerals) is","8 pictures in each of the 6 albums, and 17 pictures in the first album."
gpt-3.5-turbo-0301, A pet store had 102 puppies. In one day they sold 21 of them and put the rest into cages with 9 in each cage. How many cages did they use? ,9.0,qa zeroshot direct,"Q:  A pet store had 102 puppies. In one day they sold 21 of them and put the rest into cages with 9 in each cage. How many cages did they use? 

A: The answer (arabic numerals) is","9 cages. 

Explanation: 

To find out how many puppies were left after selling 21, we can subtract: 

102 - 21 = 81 

So there were 81 puppies left. 

To find out how many cages were needed, we can divide the number of puppies by the number of puppies per cage: 

81 ÷ 9 = 9 

So they used 9 cages."
gpt-3.5-turbo-0301," Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",8.0,qa zeroshot direct,"Q:  Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 

A: The answer (arabic numerals) is","8. 

Explanation: 

Roger put 48 pieces of clothing in one load, so he had 120 - 48 = 72 pieces of clothing left to split into 9 equal loads. 

To find out how many pieces of clothing could go in each small load, we can divide the total number of pieces left by the number of small loads: 

72 ÷ 9 = 8 

Therefore, each of the small loads could have 8 pieces of clothing."
gpt-3.5-turbo-0301," Wendy picked 45 flowers for her friend’s wedding. She was making bouquets with 5 flowers in each one. If 35 of the flowers wilted before the wedding, how many bouquets could she still make? ",2.0,qa zeroshot direct,"Q:  Wendy picked 45 flowers for her friend’s wedding. She was making bouquets with 5 flowers in each one. If 35 of the flowers wilted before the wedding, how many bouquets could she still make? 

A: The answer (arabic numerals) is","8. 

Explanation: 

Wendy originally had 45 flowers. After 35 wilted, she was left with 45 - 35 = 10 flowers. 

She was making bouquets with 5 flowers in each one, so she can make 10/5 = 2 bouquets with the remaining flowers."
gpt-3.5-turbo-0301," Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? ",6.0,qa zeroshot direct,"Q:  Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? 

A: The answer (arabic numerals) is","6. 

Explanation: 

If Todd ate 21 cupcakes, then Isabel would have 39 - 21 = 18 cupcakes left. 

To find out how many packages of 3 cupcakes she could make, we divide the number of cupcakes by 3: 

18 ÷ 3 = 6 

Therefore, Isabel could make 6 packages of 3 cupcakes each with the remaining cupcakes."
gpt-3.5-turbo-0301," Sarah had 55 homework problems. She finished 6 of them but still had 7 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,qa zeroshot direct,"Q:  Sarah had 55 homework problems. She finished 6 of them but still had 7 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? 

A: The answer (arabic numerals) is","8. 

Explanation: 

Sarah had 55 - 6 = 49 problems left to do. 

If she still had 7 pages of problems to do, then each page must have had 49 / 7 = 7 problems on it. 

Therefore, the answer is 7 problems per page."
gpt-3.5-turbo-0301," There are 58 students trying out for the school's trivia teams. If 10 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? ",6.0,qa zeroshot direct,"Q:  There are 58 students trying out for the school's trivia teams. If 10 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? 

A: The answer (arabic numerals) is","7. 

Explanation: 

If 10 students didn't get picked, then the number of students who did get picked is:

58 - 10 = 48

Now we need to divide these 48 students into 8 groups. We can use division to find out how many students would be in each group:

48 ÷ 8 = 6

Therefore, each group would have 6 students."
gpt-3.5-turbo-0301," Paige picked 53 flowers for her friend’s wedding. She was making bouquets with 7 flowers in each one. If 18 of the flowers wilted before the wedding, how many bouquets could she still make? ",5.0,qa zeroshot direct,"Q:  Paige picked 53 flowers for her friend’s wedding. She was making bouquets with 7 flowers in each one. If 18 of the flowers wilted before the wedding, how many bouquets could she still make? 

A: The answer (arabic numerals) is","7. 

Explanation: 

Paige picked 53 flowers, but 18 of them wilted, leaving her with 53 - 18 = 35 flowers. 

She was making bouquets with 7 flowers in each one, so she can make 35 / 7 = 5 bouquets."
gpt-3.5-turbo-0301," A waiter had 22 customers in his section. If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? ",2.0,qa zeroshot direct,"Q:  A waiter had 22 customers in his section. If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? 

A: The answer (arabic numerals) is","4. 

Explanation: 

Initially, the waiter had 22 customers in his section. After 14 of them left, he was left with 22 - 14 = 8 customers. 

If the rest of his tables had 4 people at each table, we can find the number of tables by dividing the number of customers by 4: 

8 customers / 4 customers per table = 2 tables 

Therefore, the waiter had 2 tables in addition to the 14 customers who left. 

Alternatively, we could also find the total number of tables the waiter had by dividing the initial number of customers by 4: 

22 customers / 4 customers per table = 5.5 tables 

Since the number of tables must be a whole number, we can round up to 6 tables. Subtracting the 2 tables with the remaining 8 customers, we get 6 - 2 = 4 tables for the rest of the customers."
gpt-3.5-turbo-0301, Luke was selling his old games. He started out with 39 but sold 19 of them. He packed the rest up putting 4 games into each box. How many boxes did he have to use? ,5.0,qa zeroshot direct,"Q:  Luke was selling his old games. He started out with 39 but sold 19 of them. He packed the rest up putting 4 games into each box. How many boxes did he have to use? 

A: The answer (arabic numerals) is","5. 

Explanation: 

Luke started with 39 games and sold 19, leaving him with 20 games. 

To find out how many boxes he needed, we can divide the number of games by the number of games per box: 

20 games ÷ 4 games per box = 5 boxes."
gpt-3.5-turbo-0301," Haley baked 20 cupcakes for her school's bake sale. If her brother, Todd, ate 11 of them how many packages could she make if she put 3 cupcake in each package? ",3.0,qa zeroshot direct,"Q:  Haley baked 20 cupcakes for her school's bake sale. If her brother, Todd, ate 11 of them how many packages could she make if she put 3 cupcake in each package? 

A: The answer (arabic numerals) is","3 packages. 

Explanation: 

Haley originally had 20 cupcakes. Todd ate 11 of them, leaving her with 20 - 11 = 9 cupcakes. 

If she puts 3 cupcakes in each package, she can make 9 / 3 = 3 packages."
