Model Name,Question,Target Answer,Prompt Style,Full Prompt,Answer
gpt-4-0314,Debby bought some water bottles when they were on sale. She drank 109 bottles a day. If the bottles lasted for 74 days How many bottles had she bought?,8066.0,sbs,"Q: Debby bought some water bottles when they were on sale. She drank 109 bottles a day. If the bottles lasted for 74 days How many bottles had she bought?

A: Let's think step by step. Debby drank 109 bottles a day for 74 days. To find out how many bottles she bought, we need to multiply the number of bottles she drank per day by the number of days she drank them. 

109 bottles/day * 74 days = 8074 bottles

So, Debby bought 8074 bottles. Therefore, the answer (arabic numerals) is",8074
gpt-4-0314,Edward spent $ 6 to buy 2 books each book costing him the same amount of money. Now he has $ 12. How much did each book cost?,3.0,sbs,"Q: Edward spent $ 6 to buy 2 books each book costing him the same amount of money. Now he has $ 12. How much did each book cost?

A: Let's think step by step. Edward spent $6 to buy 2 books, so each book cost him $6 / 2 = $<<6/2=3>>3. Therefore, the answer (arabic numerals) is",3
gpt-4-0314,Robin has 28 packages of gum and 14 packages of candy. There are 6 pieces in each package. How many pieces does Robin have?,7.0,sbs,"Q: Robin has 28 packages of gum and 14 packages of candy. There are 6 pieces in each package. How many pieces does Robin have?

A: Let's think step by step. First, we need to find out how many pieces of gum Robin has. To do this, we multiply the number of packages of gum (28) by the number of pieces in each package (6). Therefore, the answer (arabic numerals) is","28 * 6 = 168 pieces of gum.

Now, we need to find out how many pieces of candy Robin has. To do this, we multiply the number of packages of candy (14) by the number of pieces in each package (6). Therefore, the answer (arabic numerals) is

14 * 6 = 84 pieces of candy.

Finally, we need to add the number of pieces of gum and candy together to find out how many pieces Robin has in total. Therefore, the answer (arabic numerals) is

168 + 84 = 252 pieces."
gpt-4-0314,There are 17 different movies and 11 different books in the ' crazy silly school ' series. If you read 13 of the books and watched 63 of the movies How many more movies than books are there in the ' crazy silly school ' series?,6.0,sbs,"Q: There are 17 different movies and 11 different books in the ' crazy silly school ' series. If you read 13 of the books and watched 63 of the movies How many more movies than books are there in the ' crazy silly school ' series?

A: Let's think step by step. First, we need to find out how many more movies you watched than the total number of movies in the series. You watched 63 movies, but there are only 17 movies in the series. So, you watched 63 - 17 = <<63-17=46>>46 more movies than there are in the series.

Now, let's find out how many more books you read than the total number of books in the series. You read 13 books, but there are only 11 books in the series. So, you read 13 - 11 = <<13-11=2>>2 more books than there are in the series.

Finally, we need to find the difference between the extra movies and extra books you experienced. The difference is 46 (extra movies) - 2 (extra books) = <<46-2=44>>44 more movies than books in the 'crazy silly school' series. Therefore, the answer (arabic numerals) is",44
gpt-4-0314,"Jack received 5 emails in the morning, 8 emails in the afternoon and 72 emails in the evening. How many emails did Jack receive in the morning and afternoon?",13.0,sbs,"Q: Jack received 5 emails in the morning, 8 emails in the afternoon and 72 emails in the evening. How many emails did Jack receive in the morning and afternoon?

A: Let's think step by step. First, we need to find out how many emails Jack received in the morning and afternoon. To do this, we simply add the number of emails he received in the morning to the number of emails he received in the afternoon:

5 emails (morning) + 8 emails (afternoon) = 13 emails

So, Jack received 13 emails in the morning and afternoon. Therefore, the answer (arabic numerals) is",13
gpt-4-0314,Randy uses 36 blocks to build a tower. If he had 59 blocks How many blocks are left?,23.0,sbs,"Q: Randy uses 36 blocks to build a tower. If he had 59 blocks How many blocks are left?

A: Let's think step by step. Randy has 59 blocks and uses 36 of them. To find out how many blocks are left, we need to subtract the number of blocks used from the total number of blocks. So, 59 - 36 = 23 blocks are left. Therefore, the answer (arabic numerals) is",23
gpt-4-0314,Marco and his dad went strawberry picking. Together their strawberries weighed 20 pounds. His dad's strawberries weighed 17 pounds. How much did marco's strawberries weigh?,3.0,sbs,"Q: Marco and his dad went strawberry picking. Together their strawberries weighed 20 pounds. His dad's strawberries weighed 17 pounds. How much did marco's strawberries weigh?

A: Let's think step by step. Marco and his dad's strawberries weighed a total of 20 pounds. His dad's strawberries weighed 17 pounds. To find out how much Marco's strawberries weighed, we need to subtract the weight of his dad's strawberries from the total weight. So, 20 pounds (total weight) - 17 pounds (dad's weight) = 3 pounds. Therefore, Marco's strawberries weighed 3 pounds. Therefore, the answer (arabic numerals) is",3
gpt-4-0314,Haley grew 9 trees in her backyard. After a typhoon 4 died. Then she grew 5 more trees. How many trees does she have left?,10.0,sbs,"Q: Haley grew 9 trees in her backyard. After a typhoon 4 died. Then she grew 5 more trees. How many trees does she have left?

A: Let's think step by step. Haley initially had 9 trees. After the typhoon, 4 died, so she had 9 - 4 = <<9-4=5>>5 trees left. Then she grew 5 more trees, so she now has 5 + 5 = <<5+5=10>>10 trees. Therefore, the answer (arabic numerals) is",10
gpt-4-0314,Stray cats loved eating goldfish in the pond leaving 6 goldfish. Paige had raised 8 goldfish in the pond initially. How many goldfish disappeared?,2.0,sbs,"Q: Stray cats loved eating goldfish in the pond leaving 6 goldfish. Paige had raised 8 goldfish in the pond initially. How many goldfish disappeared?

A: Let's think step by step. There were initially 8 goldfish in the pond. After the stray cats ate some, there were 6 goldfish left. To find out how many goldfish disappeared, we can subtract the number of goldfish left from the initial number of goldfish:

8 goldfish (initial) - 6 goldfish (left) = 2 goldfish (disappeared)

So, 2 goldfish disappeared. Therefore, the answer (arabic numerals) is",2
gpt-4-0314,Danny collects bottle caps and wrappers. He found 58 bottle caps and 25 wrappers at the park. Now he has 11 wrappers and 12 bottle caps in his collection. How many more bottle caps than wrappers does danny have now?,1.0,sbs,"Q: Danny collects bottle caps and wrappers. He found 58 bottle caps and 25 wrappers at the park. Now he has 11 wrappers and 12 bottle caps in his collection. How many more bottle caps than wrappers does danny have now?

A: Let's think step by step. First, we need to find out how many bottle caps and wrappers Danny has in total after finding the ones at the park. To do this, we add the number of bottle caps and wrappers he found at the park to the number he already had in his collection.

Bottle caps: 58 (found at the park) + 12 (already in his collection) = 70 bottle caps
Wrappers: 25 (found at the park) + 11 (already in his collection) = 36 wrappers

Now, we need to find out how many more bottle caps than wrappers Danny has. To do this, we subtract the number of wrappers from the number of bottle caps.

70 bottle caps - 36 wrappers = 34

So, Danny has 34 more bottle caps than wrappers. Therefore, the answer (arabic numerals) is",34
gpt-4-0314,Mary is baking a cake. The recipe calls for 9 cups of flour and 6 cups of sugar. She already put in 4 cups of sugar. How many more cups of flour than cups of sugar does she need to add now?,7.0,sbs,"Q: Mary is baking a cake. The recipe calls for 9 cups of flour and 6 cups of sugar. She already put in 4 cups of sugar. How many more cups of flour than cups of sugar does she need to add now?

A: Let's think step by step. First, we need to find out how many cups of sugar Mary still needs to add. She already put in 4 cups, and the recipe calls for 6 cups. So, she needs to add 6 - 4 = <<6-4=2>>2 more cups of sugar.

Now, we need to find out how many more cups of flour than cups of sugar she needs to add. The recipe calls for 9 cups of flour, and she needs to add 2 more cups of sugar. So, she needs to add 9 - 2 = <<9-2=7>>7 more cups of flour than cups of sugar. Answer: \boxed{7}. Therefore, the answer (arabic numerals) is",7
gpt-4-0314,Jesse's room is 2 feet long and 12 feet wide. If each tile is of size 4 square feet How many tiles does she need to cover the whole floor?,6.0,sbs,"Q: Jesse's room is 2 feet long and 12 feet wide. If each tile is of size 4 square feet How many tiles does she need to cover the whole floor?

A: Let's think step by step. First, we need to find the area of Jesse's room. The area of a rectangle is given by the formula:

Area = length × width

So, the area of Jesse's room is:

Area = 2 feet × 12 feet = 24 square feet

Now, we need to find out how many tiles are needed to cover the whole floor. Since each tile is 4 square feet, we can divide the total area of the room by the area of each tile:

Number of tiles = (Total area of the room) / (Area of each tile)

Number of tiles = 24 square feet / 4 square feet = 6 tiles

So, Jesse needs 6 tiles to cover the whole floor. Therefore, the answer (arabic numerals) is",6
gpt-4-0314,An industrial machine can make 6 shirts a minute. It worked for 12 minutes yesterday and for 14 shirts today. How many shirts did machine make altogether?,156.0,sbs,"Q: An industrial machine can make 6 shirts a minute. It worked for 12 minutes yesterday and for 14 shirts today. How many shirts did machine make altogether?

A: Let's think step by step. First, let's find out how many shirts the machine made yesterday. It worked for 12 minutes and can make 6 shirts a minute, so it made 12 * 6 = <<12*6=72>>72 shirts yesterday.

Now, we know that it made 14 shirts today.

So, the machine made a total of 72 shirts yesterday + 14 shirts today = <<72+14=86>>86 shirts altogether. Therefore, the answer (arabic numerals) is",86
gpt-4-0314,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,3.0,sbs,"Q: Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?

A: Let's think step by step. First, we need to find out how many sweet and salty cookies Paco had in total. He had 9 sweet cookies and 6 salty cookies, so he had 9 + 6 = <<9+6=15>>15 cookies in total.

Now, we need to find out how many cookies Paco ate. He ate 36 sweet cookies and 3 salty cookies, so he ate 36 + 3 = <<36+3=39>>39 cookies.

However, Paco only had 15 cookies, so it's impossible for him to eat 39 cookies. The information given is incorrect or there is a mistake in the problem. Therefore, the answer (arabic numerals) is",impossible to determine.
gpt-4-0314,Robin cut off 20 inches of his hair. If his hair is now 10 inches long How long was his hair before he cut?,30.0,sbs,"Q: Robin cut off 20 inches of his hair. If his hair is now 10 inches long How long was his hair before he cut?

A: Let's think step by step. Robin cut off 20 inches of his hair, and now his hair is 10 inches long. To find out how long his hair was before he cut it, we need to add the 20 inches he cut off to the 10 inches that are left. 

20 inches (cut off) + 10 inches (current length) = 30 inches

So, Robin's hair was 30 inches long before he cut it. Therefore, the answer (arabic numerals) is",30
gpt-4-0314,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 36 inches. The frog jumped 17 inches farther than the grasshopper and the mouse jumped 15 inches farther than the frog. How far did the frog jump?",53.0,sbs,"Q: The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 36 inches. The frog jumped 17 inches farther than the grasshopper and the mouse jumped 15 inches farther than the frog. How far did the frog jump?

A: Let's think step by step. The grasshopper jumped 36 inches. The frog jumped 17 inches farther than the grasshopper, so the frog jumped 36 + 17 = <<36+17=53>>53 inches. Therefore, the answer (arabic numerals) is",53
gpt-4-0314,Robin has 28 packages of gum and 13 packages of candy. There are 4 pieces in each package. How many pieces of gum does Robin have?,112.0,sbs,"Q: Robin has 28 packages of gum and 13 packages of candy. There are 4 pieces in each package. How many pieces of gum does Robin have?

A: Let's think step by step. First, we need to find out how many pieces of gum are in each package. Since there are 4 pieces in each package, we can multiply the number of packages by the number of pieces in each package. Therefore, the answer (arabic numerals) is",112 pieces of gum.
gpt-4-0314,Baker made 157 cakes and 169 pastries. If he sold 158 cakes and 147 pastries How many more cakes than pastries did baker sell?,11.0,sbs,"Q: Baker made 157 cakes and 169 pastries. If he sold 158 cakes and 147 pastries How many more cakes than pastries did baker sell?

A: Let's think step by step. First, we need to find out how many cakes and pastries the baker had left after selling some of them. 

For cakes, the baker had 157 cakes and sold 158 cakes. Since he can't sell more cakes than he made, there must be a mistake in the problem. Please check the numbers and try again. Therefore, the answer (arabic numerals) is","I apologize for the confusion earlier. Let's reevaluate the problem with the correct numbers.

The baker made 157 cakes and 169 pastries. If he sold 148 cakes and 147 pastries, we can find out how many more cakes than pastries the baker sold by subtracting the number of pastries sold from the number of cakes sold:

148 cakes sold - 147 pastries sold = 1

The baker sold 1 more cake than pastries."
gpt-4-0314,In a school there are 868 girls and the rest are boys. If there are 281 more girls than boys How many pupils are there in that school?,1455.0,sbs,"Q: In a school there are 868 girls and the rest are boys. If there are 281 more girls than boys How many pupils are there in that school?

A: Let's think step by step. First, we know that there are 281 more girls than boys. So, if we subtract 281 from the number of girls, we will get the number of boys. Therefore, the answer (arabic numerals) is","868 - 281 = 587 boys.

Now, to find the total number of pupils, we add the number of girls and boys together:

868 girls + 587 boys = 1455 pupils."
gpt-4-0314,David did 51 push-ups in gym class today. David did 49 more push-ups than Zachary. How many push-ups did Zachary and David do altogether?,53.0,sbs,"Q: David did 51 push-ups in gym class today. David did 49 more push-ups than Zachary. How many push-ups did Zachary and David do altogether?

A: Let's think step by step. First, we need to find out how many push-ups Zachary did. We know that David did 49 more push-ups than Zachary. So, to find out how many push-ups Zachary did, we can subtract 49 from the number of push-ups David did:

51 (David's push-ups) - 49 = 2 (Zachary's push-ups) Therefore, the answer (arabic numerals) is","2 push-ups for Zachary.

Now, we need to find out how many push-ups they did altogether. To do this, we can add the number of push-ups David did to the number of push-ups Zachary did:

51 (David's push-ups) + 2 (Zachary's push-ups) = 53 push-ups altogether."
gpt-4-0314,Winter is almost here and most animals are migrating to warmer countries. There were 87 bird families living near the mountain. If 7 bird families flew away for winter How many more bird families stayed behind than those that flew away for the winter?,73.0,sbs,"Q: Winter is almost here and most animals are migrating to warmer countries. There were 87 bird families living near the mountain. If 7 bird families flew away for winter How many more bird families stayed behind than those that flew away for the winter?

A: Let's think step by step. First, we need to find out how many bird families stayed behind. To do this, we subtract the number of bird families that flew away from the total number of bird families:

87 bird families - 7 bird families = 80 bird families

Now we know that 80 bird families stayed behind. To find out how many more bird families stayed behind than those that flew away, we subtract the number of bird families that flew away from the number of bird families that stayed behind:

80 bird families - 7 bird families = 73 bird families

So, 73 more bird families stayed behind than those that flew away for the winter. Therefore, the answer (arabic numerals) is",73
gpt-4-0314,A school has 485 pupils. There are 232 girls and the rest are boys. How many boys are there in that school?,253.0,sbs,"Q: A school has 485 pupils. There are 232 girls and the rest are boys. How many boys are there in that school?

A: Let's think step by step. First, we know that there are 485 pupils in total. We also know that there are 232 girls. To find out how many boys there are, we can subtract the number of girls from the total number of pupils.

So, 485 pupils - 232 girls = 253 boys.

There are 253 boys in that school. Therefore, the answer (arabic numerals) is",253
gpt-4-0314,Baker made 134 pastries and 11 cakes. If he sold 140 cakes and 92 pastries How many more pastries than cakes did baker make?,123.0,sbs,"Q: Baker made 134 pastries and 11 cakes. If he sold 140 cakes and 92 pastries How many more pastries than cakes did baker make?

A: Let's think step by step. First, we need to find out how many more pastries than cakes the baker made. To do this, we subtract the number of cakes from the number of pastries: 134 pastries - 11 cakes = 123 more pastries than cakes. Therefore, the answer (arabic numerals) is",123
gpt-4-0314,Nell collects baseball cards. She had 528 cards while Jeff had 11 cards. She gave some of her cards to jeff and now has 252 cards left. How many cards did Nell give to Jeff?,276.0,sbs,"Q: Nell collects baseball cards. She had 528 cards while Jeff had 11 cards. She gave some of her cards to jeff and now has 252 cards left. How many cards did Nell give to Jeff?

A: Let's think step by step. First, we need to find out how many cards Nell gave away. To do this, we can subtract the number of cards she has left (252) from the number of cards she had before (528). Therefore, the answer (arabic numerals) is",A: 528 - 252 = 276 cards.
gpt-4-0314,The school is planning a field trip. The school has 66 classrooms. There are 102 students in the school and 8 seats on each school bus. If 22 students do n't want to go for the trip How many buses are needed to take the trip?,10.0,sbs,"Q: The school is planning a field trip. The school has 66 classrooms. There are 102 students in the school and 8 seats on each school bus. If 22 students do n't want to go for the trip How many buses are needed to take the trip?

A: Let's think step by step. First, we need to find out how many students want to go on the trip. We know that 22 students don't want to go, so we subtract that from the total number of students:

102 students - 22 students = 80 students want to go on the trip. Therefore, the answer (arabic numerals) is","80 students want to go on the trip. Now we need to find out how many buses are needed to take these 80 students. Each bus has 8 seats, so we divide the number of students by the number of seats per bus:

80 students / 8 seats per bus = 10 buses needed for the trip."
gpt-4-0314,4 people can ride the Ferris wheel in paradise park at the same time. If each seat on the Ferris wheel can hold 2 people How many seats does the Ferris wheel have?,2.0,sbs,"Q: 4 people can ride the Ferris wheel in paradise park at the same time. If each seat on the Ferris wheel can hold 2 people How many seats does the Ferris wheel have?

A: Let's think step by step. If 4 people can ride the Ferris wheel at the same time, and each seat can hold 2 people, then there must be 4 people / 2 people per seat = <<4/2=2>>2 seats on the Ferris wheel. Therefore, the answer (arabic numerals) is",2
gpt-4-0314,Dave had 24 apps and 9 files on his phone. After deleting some apps and files he had 5 files and 12 apps left. How many more apps than files does he have left on the phone?,7.0,sbs,"Q: Dave had 24 apps and 9 files on his phone. After deleting some apps and files he had 5 files and 12 apps left. How many more apps than files does he have left on the phone?

A: Let's think step by step. First, we need to find out how many more apps than files Dave has left on his phone. To do this, we can subtract the number of files from the number of apps: 12 apps - 5 files = <<12-5=7>>7 more apps than files. Answer: \boxed{7}. Therefore, the answer (arabic numerals) is",7
gpt-4-0314,44 campers went rowing in the morning 39 campers went rowing in the afternoon and 31 campers went rowing in the evening. How many more campers went rowing in the morning than in the afternoon?,5.0,sbs,"Q: 44 campers went rowing in the morning 39 campers went rowing in the afternoon and 31 campers went rowing in the evening. How many more campers went rowing in the morning than in the afternoon?

A: Let's think step by step. First, we need to find the difference between the number of campers who went rowing in the morning and the number of campers who went rowing in the afternoon. To do this, we can subtract the number of afternoon rowers from the number of morning rowers:

44 (morning rowers) - 39 (afternoon rowers) = 5

So, 5 more campers went rowing in the morning than in the afternoon. Therefore, the answer (arabic numerals) is",5
gpt-4-0314,"Frank was reading through his favorite book. The book had 3 chapters, each with the same number of pages. It has a total of 594 pages. It took Frank 607 days to finish the book. How many pages are in each chapter?",198.0,sbs,"Q: Frank was reading through his favorite book. The book had 3 chapters, each with the same number of pages. It has a total of 594 pages. It took Frank 607 days to finish the book. How many pages are in each chapter?

A: Let's think step by step. First, we need to find out how many pages are in each chapter. Since the book has 3 chapters with the same number of pages, we can divide the total number of pages (594) by the number of chapters (3). 

594 ÷ 3 = 198

So, there are 198 pages in each chapter. Therefore, the answer (arabic numerals) is",198
gpt-4-0314,Jesse has 18 square feet of carpet. If her room is 4 feet long and 20 feet wide How much more carpet does she need to cover the whole floor?,62.0,sbs,"Q: Jesse has 18 square feet of carpet. If her room is 4 feet long and 20 feet wide How much more carpet does she need to cover the whole floor?

A: Let's think step by step. First, we need to find the total area of the room. The area of a rectangle is length times width, so the area of the room is 4 feet * 20 feet = <<4*20=80>>80 square feet.

Now, we need to find out how much more carpet Jesse needs. She already has 18 square feet, so she needs 80 square feet - 18 square feet = <<80-18=62>>62 square feet more carpet to cover the whole floor. Answer: \boxed{62}. Therefore, the answer (arabic numerals) is",62
gpt-4-0314,There are many different books in the ' crazy silly school ' series. If you have read 13 of the books and are yet to read 8 books How many books are there in the ' crazy silly school ' series?,21.0,sbs,"Q: There are many different books in the ' crazy silly school ' series. If you have read 13 of the books and are yet to read 8 books How many books are there in the ' crazy silly school ' series?

A: Let's think step by step. If you have read 13 books and are yet to read 8 books, you can find the total number of books in the series by adding these two numbers together. 

13 (books read) + 8 (books yet to read) = 21 books

So, there are 21 books in the 'crazy silly school' series. Therefore, the answer (arabic numerals) is",21
gpt-4-0314,Nell collects cards. She had 438 baseball cards and 18 Ace cards. She gave some of her cards to Jeff and now has 55 Ace cards and 178 baseball cards left. How many more baseball cards than Ace cards does Nell have?,123.0,sbs,"Q: Nell collects cards. She had 438 baseball cards and 18 Ace cards. She gave some of her cards to Jeff and now has 55 Ace cards and 178 baseball cards left. How many more baseball cards than Ace cards does Nell have?

A: Let's think step by step. First, we need to find out how many cards Nell gave to Jeff. To do this, we can subtract the number of cards she has left from the number of cards she had before.

For baseball cards, she had 438 and now has 178 left, so she gave away 438 - 178 = <<438-178=260>>260 baseball cards.

For Ace cards, she had 18 and now has 55 left, so she gave away 18 - 55 = -37 Ace cards. Since it's not possible to give away a negative number of cards, this means that she actually received 37 Ace cards from someone else.

Now we can find out how many more baseball cards than Ace cards Nell has. She has 178 baseball cards and 55 Ace cards, so she has 178 - 55 = <<178-55=123>>123 more baseball cards than Ace cards. Answer: \boxed{123}. Therefore, the answer (arabic numerals) is",123
gpt-4-0314,Matthew had 24 crackers. If Matthew gave equal numbers of crackers to his 3 friends and still had 17 crackers left How many crackers did Matthew give to his friends?,7.0,sbs,"Q: Matthew had 24 crackers. If Matthew gave equal numbers of crackers to his 3 friends and still had 17 crackers left How many crackers did Matthew give to his friends?

A: Let's think step by step. First, we need to find out how many crackers Matthew gave away in total. To do this, we subtract the number of crackers he has left (17) from the total number of crackers he had (24). So, 24 - 17 = 7 crackers.

Now, we know that Matthew gave away 7 crackers in total, and he gave an equal number of crackers to each of his 3 friends. To find out how many crackers each friend received, we simply divide the total number of crackers given away (7) by the number of friends (3). So, 7 ÷ 3 = 2.33 crackers.

However, since it's not possible to give away a fraction of a cracker, we can conclude that Matthew gave 2 crackers to two of his friends and 3 crackers to the third friend. Therefore, the answer (arabic numerals) is","2, 2, 3"
gpt-4-0314,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 21 inches. The grasshopper jumped 25 inches farther than the frog and the mouse jumped 16 inches lesser than the frog. How much farther did the grasshopper jump than the mouse?",41.0,sbs,"Q: The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 21 inches. The grasshopper jumped 25 inches farther than the frog and the mouse jumped 16 inches lesser than the frog. How much farther did the grasshopper jump than the mouse?

A: Let's think step by step. First, we need to find out how far the frog jumped. Since the grasshopper jumped 25 inches farther than the frog, we can write the equation:

Frog's jump = Grasshopper's jump - 25 inches

Now we can plug in the grasshopper's jump:

Frog's jump = 21 inches - 25 inches = -4 inches

However, this doesn't make sense because the frog cannot have a negative jump distance. There must be an error in the problem statement. Please check the information provided and try again. Therefore, the answer (arabic numerals) is",There must be an error in the problem statement. Please check the information provided and try again.
gpt-4-0314,They decided to hold the party in their backyard. They have 10 sets of tables and each set has 6 chairs. If there are 11 people sitting on chairs How many chairs are left unoccupied?,49.0,sbs,"Q: They decided to hold the party in their backyard. They have 10 sets of tables and each set has 6 chairs. If there are 11 people sitting on chairs How many chairs are left unoccupied?

A: Let's think step by step. First, we need to find out how many chairs they have in total. They have 10 sets of tables, and each set has 6 chairs. So, they have 10 * 6 = <<10*6=60>>60 chairs.

Now, we know that 11 people are sitting on chairs. So, there are 60 - 11 = <<60-11=49>>49 chairs left unoccupied. Answer: \boxed{49}. Therefore, the answer (arabic numerals) is",49
gpt-4-0314,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 512 visitors came to the Buckingham palace that day. If there were 471 visitors the previous day and 808 visitors the day before that How many visited the Buckingham palace within the past 89 days?",1791.0,sbs,"Q: After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 512 visitors came to the Buckingham palace that day. If there were 471 visitors the previous day and 808 visitors the day before that How many visited the Buckingham palace within the past 89 days?

A: Let's think step by step. First, we need to find out how many visitors came to the Buckingham Palace in the past 3 days. We know that there were 512 visitors today, 471 visitors yesterday, and 808 visitors the day before yesterday. So, we can add these numbers to find the total number of visitors in the past 3 days:

512 (today) + 471 (yesterday) + 808 (day before yesterday) = 1791 visitors in the past 3 days.

Now, we need to find out how many visitors came to the Buckingham Palace within the past 89 days. Unfortunately, we don't have enough information to calculate the exact number of visitors for each day within the past 89 days. We only know the number of visitors for the past 3 days. Therefore, the answer (arabic numerals) is",1791
gpt-4-0314,He then went to see the oranges being harvested. He found out that they harvest 44 sacks of ripe oranges and 25 sacks of unripe oranges per day. How many more sacks of ripe oranges than unripe oranges are harvested per day?,19.0,sbs,"Q: He then went to see the oranges being harvested. He found out that they harvest 44 sacks of ripe oranges and 25 sacks of unripe oranges per day. How many more sacks of ripe oranges than unripe oranges are harvested per day?

A: Let's think step by step. First, we need to find the difference between the number of sacks of ripe oranges and unripe oranges. To do this, we can subtract the number of unripe oranges from the number of ripe oranges: 44 - 25 = 19. So, 19 more sacks of ripe oranges than unripe oranges are harvested per day. Therefore, the answer (arabic numerals) is",19
gpt-4-0314,White t - shirts can be purchased in packages of 53. If mom buys 57 packages of white t - shirts and 34 trousers How many white t - shirts will she have?,3021.0,sbs,"Q: White t - shirts can be purchased in packages of 53. If mom buys 57 packages of white t - shirts and 34 trousers How many white t - shirts will she have?

A: Let's think step by step. First, we need to find out how many white t-shirts are in 57 packages. To do this, we multiply the number of packages (57) by the number of t-shirts in each package (53).

57 packages * 53 t-shirts/package = 3021 white t-shirts

So, mom will have 3021 white t-shirts. Therefore, the answer (arabic numerals) is",3021
gpt-4-0314,Paul had 2 books. After selling some in a garage sale he bought 150 new ones. If he has 58 books now How many books did he sell?,94.0,sbs,"Q: Paul had 2 books. After selling some in a garage sale he bought 150 new ones. If he has 58 books now How many books did he sell?

A: Let's think step by step. First, Paul bought 150 new books, so before buying them, he had 58 - 150 = -92 books. Therefore, the answer (arabic numerals) is",92
gpt-4-0314,6 storks and 2 birds were sitting on the fence. 3 more birds came to join them. How many more storks than birds are sitting on the fence?,1.0,sbs,"Q: 6 storks and 2 birds were sitting on the fence. 3 more birds came to join them. How many more storks than birds are sitting on the fence?

A: Let's think step by step. First, we have 6 storks and 2 birds on the fence. Then, 3 more birds join them. Now, there are 6 storks and 2 + 3 = 5 birds on the fence. To find out how many more storks than birds are sitting on the fence, we subtract the number of birds from the number of storks: 6 storks - 5 birds = 1 more stork than birds. Therefore, the answer (arabic numerals) is",1
gpt-4-0314,Bryan took a look at his books and magazines. If he has 27 books and 80 magazines in each of his 23 bookshelves How many books does he have in total?,621.0,sbs,"Q: Bryan took a look at his books and magazines. If he has 27 books and 80 magazines in each of his 23 bookshelves How many books does he have in total?

A: Let's think step by step. First, we need to find out how many books and magazines are in each bookshelf. We know that Bryan has 27 books and 80 magazines in each bookshelf. So, in each bookshelf, he has a total of 27 books + 80 magazines = 107 items.

Now, we know that he has 23 bookshelves. So, to find out the total number of books he has, we need to multiply the number of books in each bookshelf by the number of bookshelves.

Total books = 27 books/bookshelf * 23 bookshelves = 621 books. Therefore, the answer (arabic numerals) is",621 books.
gpt-4-0314,Paul got a box of 531 crayons and 38 erasers for his birthday. At the end of the school year he only had 391 left while not having lost a single erasers. How many more crayons than erasers did he have left?,353.0,sbs,"Q: Paul got a box of 531 crayons and 38 erasers for his birthday. At the end of the school year he only had 391 left while not having lost a single erasers. How many more crayons than erasers did he have left?

A: Let's think step by step. First, we need to find out how many crayons Paul lost during the school year. To do this, we subtract the number of crayons he had left (391) from the number he started with (531):

531 - 391 = 140

So, Paul lost 140 crayons during the school year.

Now, we know that he didn't lose any erasers, so he still has 38 erasers left. To find out how many more crayons than erasers he has left, we subtract the number of erasers (38) from the number of crayons left (391):

391 - 38 = 353

Therefore, Paul has 353 more crayons than erasers left. Therefore, the answer (arabic numerals) is",353
gpt-4-0314,Lewis earns a total of $ 1216 during the harvest. If he earns $ 16 each week How many weeks did the harvest last?,76.0,sbs,"Q: Lewis earns a total of $ 1216 during the harvest. If he earns $ 16 each week How many weeks did the harvest last?

A: Let's think step by step. The harvest lasted for 76 weeks. Therefore, the answer (arabic numerals) is",76 weeks.
gpt-4-0314,Dave had 10 apps on his phone. He added 11 new apps. After deleting some he had 4 left. How many apps did he delete?,17.0,sbs,"Q: Dave had 10 apps on his phone. He added 11 new apps. After deleting some he had 4 left. How many apps did he delete?

A: Let's think step by step. Dave had 10 apps and added 11 more, so he had 10 + 11 = <<10+11=21>>21 apps.
He then deleted some apps and had 4 left, so he deleted 21 - 4 = <<21-4=17>>17 apps. Answer: \boxed{17}. Therefore, the answer (arabic numerals) is",17
gpt-4-0314,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,33.0,sbs,"Q: The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?

A: Let's think step by step. First, we need to find out how much money the ring toss game made per day. To do this, we can divide the total amount of money earned by the number of days. 

Total money earned = $165
Number of days = 5

Money earned per day = Total money earned / Number of days
Money earned per day = $165 / 5
Money earned per day = $33

So, the ring toss game made $33 per day. Therefore, the answer (arabic numerals) is",33
